1	9781170561508	AAV	18.43415	\N	\N	1.55	0	\N	USD	\N
2	9781848794610	AA2	3.56405	\N	\N	1.19	0	\N	EUR	\N
3	9781432756376	AAV	19.48975	\N	\N	2.15	0	\N	NZD	\N
4	9781174673962	AAV	10.493	\N	\N	1	0	\N	GBP	\N
5	9783125332645	LIB	49.6442857142857	\N	\N	1.55	0	\N	USD	\N
6	9781423437666	AMS	37.555125	\N	\N	2.15	100	\N	NZD	\N
7	9780903521819	AAG	6.5	\N	\N	1	0	\N	GBP	\N
8	9781244754386	AAV	11.193	\N	\N	1	0	\N	GBP	\N
9	9781164063506	APC	16.17	\N	\N	1.55	0	\N	USD	\N
10	9781149369685	AAV	16.65167	\N	\N	1.19	0	\N	EUR	\N
11	9781142077396	APC	15.61875	\N	\N	1.19	0	\N	EUR	\N
12	9781174350108	AAV	54.16495	\N	\N	2.15	0	\N	NZD	\N
13	9781146089401	AAV	25.56995	\N	\N	2.15	0	\N	NZD	\N
14	9781120373212	APC	32.0055241935484	\N	\N	2.15	0	\N	NZD	\N
15	9781241550349	AAV	20.293	\N	\N	1	0	\N	GBP	\N
16	9781113963239	AAV	21.05495	\N	\N	2.15	0	\N	NZD	\N
17	9781167859953	APC	19.7847096774194	\N	\N	1.19	0	\N	EUR	\N
18	9781142314941	APC	24.5776209677419	\N	\N	2.15	0	\N	NZD	\N
19	9781176992412	APC	11.4695564516129	\N	\N	2.15	0	\N	NZD	\N
20	9781167076602	APC	31.5841935483871	\N	\N	2.15	0	\N	NZD	\N
21	9781120961563	APC	7.09596774193548	\N	\N	1	0	\N	GBP	\N
22	9780548805589	APC	12.4748467741935	0.926509462967742	13.4013562371613	2.3562	0	476	EUR	\N
23	9781141957965	AAV	13.993	\N	\N	1	0	\N	GBP	\N
24	9781178269888	AAV	19.15067	\N	\N	1.19	0	\N	EUR	\N
25	9781770099227	AAO	9.784775	\N	\N	1.19	0	\N	EUR	\N
26	9781166791148	APC	17.9421290322581	\N	\N	1.19	0	\N	EUR	\N
27	9781146573962	APC	9.84375	\N	\N	1.55	0	\N	USD	\N
28	9781581105025	AAN	12.915	0	12.915	1.5	100	0	GBP	\N
29	9783718649730	AAV	102.3	0	102.3	1.364	0	177	USD	\N
30	9781170510513	APC	8.79375	\N	\N	1.55	0	\N	USD	\N
31	9783034010498	KNV	30.2523529411765	\N	\N	1.55	0	\N	USD	\N
32	9781178217278	APC	9.06048387096774	\N	\N	1	0	\N	GBP	\N
33	9781242912764	AAV	9.793	\N	\N	1	0	\N	GBP	\N
34	9781558497269	AAS	72	\N	\N	1.55	0	\N	USD	\N
35	9780071452205	AAC	3.77920967741935	0.142090736967742	3.9213004143871	0.714000028371811	100	73	EUR	\N
36	9781247178226	AAV	36.10495	\N	\N	2.15	0	\N	NZD	\N
37	9781117784588	AAV	28.57995	\N	\N	2.15	0	\N	NZD	\N
38	9781143260988	AAV	33.09495	\N	\N	2.15	0	\N	NZD	\N
39	9781174676789	APC	19.4800403225806	\N	\N	2.15	0	\N	NZD	\N
40	9780559951534	AAV	16.26415	\N	\N	1.55	0	\N	USD	\N
41	9781171818274	APC	6.01209677419355	\N	\N	1	0	\N	GBP	\N
42	9781178844504	AAV	14.09415	\N	\N	1.55	0	\N	USD	\N
43	9781247818894	AAV	28.57995	\N	\N	2.15	0	\N	NZD	\N
44	9780548343371	APC	22.54875	1.45018588	23.99893588	0.93000003695488	0	572	USD	\N
45	9780615482156	AAC	12.3725564516129	\N	\N	2.15	0	\N	NZD	\N
46	9780719916335	AAO	5.80125	\N	\N	1.19	0	\N	EUR	\N
47	9781160330503	APC	12.04875	\N	\N	1.55	0	\N	USD	\N
48	9781117485768	AAV	30.08495	\N	\N	2.15	0	\N	NZD	\N
49	9780415305488	AA6	16.5531	0	16.5531	1.11	0	154	GBP	\N
50	9781144079442	AAV	29.28415	\N	\N	1.55	0	\N	USD	\N
51	9781147519570	APC	20.9364919354839	\N	\N	2.15	0	\N	NZD	\N
52	9781176458628	APC	15.09375	\N	\N	1.55	0	\N	USD	\N
53	9780789318565	ASF	7.192	\N	\N	1	0	\N	GBP	\N
54	9781179658360	AAV	22.77415	\N	\N	1.55	0	\N	USD	\N
55	9781271505487	AAV	17.493	\N	\N	1	0	\N	GBP	\N
56	9781115924450	APC	21.528635483871	\N	\N	1.19	0	\N	EUR	\N
57	9781120012043	APC	10.0564596774194	\N	\N	1.19	0	\N	EUR	\N
58	9781147565546	APC	7.02822580645161	\N	\N	1	0	\N	GBP	\N
59	9780765360922	AAS	3.31249935483871	\N	\N	1.19	0	\N	EUR	\N
60	9781434336798	AAV	15.89409	0	15.89409	1.913499969244	0	182	NZD	\N
61	9781146390613	AAV	20.60415	\N	\N	1.55	0	\N	USD	\N
62	9781141485772	APC	9.06048387096774	\N	\N	1	0	\N	GBP	\N
63	9780195145939	APC	36.7741935483871	1.04682941935484	37.8210229677419	2.45	0	640	GBP	\N
64	9781144065377	AAV	23.85915	\N	\N	1.55	0	\N	USD	\N
65	9781426495724	AAV	10.493	0	10.493	0.95	0	200	GBP	\N
66	9780123785855	KNV	37.3424369747899	\N	\N	1	0	\N	GBP	\N
67	9781174350979	AAV	20.993	\N	\N	1	0	\N	GBP	\N
68	9781161632071	APC	10.483064516129	\N	\N	1	0	\N	GBP	\N
69	9780956869203	AAW	2.392	\N	\N	1	0	\N	GBP	\N
70	9780749694333	AA6	2.1945	\N	\N	1	0	\N	GBP	\N
71	9781173582494	APC	28.74375	\N	\N	1.55	0	\N	USD	\N
72	9781849040907	AAU	23.1725	\N	\N	1.55	0	\N	USD	\N
73	9781142803865	AAV	14.693	\N	\N	1	0	\N	GBP	\N
74	9781426437694	AAV	10.493	0	10.493	1.09	0	209	GBP	\N
75	9781161580082	APC	23.266814516129	\N	\N	2.15	0	\N	NZD	\N
76	9781247216874	AAV	18.31767	\N	\N	1.19	0	\N	EUR	\N
77	9781143889745	AAV	18.193	\N	\N	1	0	\N	GBP	\N
78	9780826105653	AAS	9.67741935483871	\N	\N	1	0	\N	GBP	\N
79	9780571517879	AAC	7.46431451612903	0.379802798709677	7.84411731483871	1.6125	100	108	NZD	\N
80	9781144828446	APC	23.8493951612903	\N	\N	2.15	0	\N	NZD	\N
81	9781174663710	AAV	15.17915	\N	\N	1.55	0	\N	USD	\N
82	9781145419315	APC	8.38306451612903	\N	\N	1	0	\N	GBP	\N
83	9781177237888	AAV	13.993	\N	\N	1	0	\N	GBP	\N
84	9780230248113	APC	69.0967741935484	\N	\N	1.19	0	\N	EUR	\N
85	9780435047412	AAK	341.8632	\N	\N	1.19	100	\N	EUR	\N
86	9780554385570	APC	15.8977419354839	\N	\N	1	0	\N	GBP	\N
87	9780548031711	APC	34.1902016129032	2.34563395129032	36.5358355641935	5.46099991798401	0	667	NZD	\N
88	9781115414494	AAV	14.98567	\N	\N	1.19	0	\N	EUR	\N
89	9780759670099	APC	4.23387096774194	0.076876535483871	4.31074750322581	0.449999988079071	0	47	GBP	\N
90	9781172618958	APC	11.94375	\N	\N	1.55	0	\N	USD	\N
91	9780335217533	AA3	20.81667	0	20.81667	2.0706	0	472	EUR	\N
92	9781116695373	AAV	16.65167	\N	\N	1.19	0	\N	EUR	\N
93	9781142317874	APC	10.4153225806452	\N	\N	1	0	\N	GBP	\N
94	9783825802868	LIB	20.8360225210084	\N	\N	1	0	\N	GBP	\N
95	9780306402333	APC	55.1612903225806	1.15151236129032	56.312802683871	2.75	0	704	GBP	\N
96	9780631231332	AAZ	18.055989	0	18.055989	2.79649988651276	0	608	EUR	\N
97	9783843360562	AAV	34.4	\N	\N	1	0	\N	GBP	\N
98	9781170142417	AAV	17.34915	\N	\N	1.55	0	\N	USD	\N
99	9780470997796	AAC	36.1290322580645	\N	\N	1	0	\N	GBP	\N
100	9780312355777	APC	12.3434274193548	0	12.3434274193548	3.225	0	0	NZD	\N
101	9781177945875	APC	29.79375	\N	\N	1.55	0	\N	USD	\N
102	9781146154413	APC	23.8493951612903	\N	\N	2.15	0	\N	NZD	\N
103	9780310722533	AAC	23.61975	\N	\N	1.55	0	\N	USD	\N
104	9780071606028	AAW	19.992	\N	\N	1	0	\N	GBP	\N
105	9780521153751	APC	25.5658064516129	\N	\N	1.19	0	\N	EUR	\N
106	9780415306607	APC	124.374193548387	0.661792473548387	125.035986021935	1.67789996027946	0	340	EUR	\N
107	9781248276402	AAV	20.81667	\N	\N	1.19	0	\N	EUR	\N
108	9780470997802	AAZ	19.19781	0	19.19781	1.70000004768372	0	0	GBP	\N
109	9781175744753	AAV	10.493	\N	\N	1	0	\N	GBP	\N
110	9781423468646	AAS	5.91909677419355	\N	\N	1	0	\N	GBP	\N
111	9780548912164	APC	26.1797177419355	\N	\N	2.15	0	\N	NZD	\N
112	9781141646760	APC	8.76665322580645	\N	\N	1.19	0	\N	EUR	\N
113	9781161011562	APC	15.6993629032258	\N	\N	1.19	0	\N	EUR	\N
114	9781176685857	AAV	28.57995	\N	\N	2.15	0	\N	NZD	\N
115	9789948142492	AAC	54.548064516129	\N	\N	1.19	0	\N	EUR	\N
116	9781243391544	AAV	59.6785	\N	\N	1.19	0	\N	EUR	\N
117	9781146922289	AAV	31.58995	\N	\N	2.15	0	\N	NZD	\N
118	9781115489973	APC	20.2848387096774	\N	\N	1	0	\N	GBP	\N
119	9781906217754	AAW	18.07848	0	18.07848	1.785	0	0	EUR	\N
120	9781608316304	AAS	60.9677419354839	\N	\N	1	0	\N	GBP	\N
121	9780521577786	APC	25.2	0.36761705	25.56761705	0.93000003695488	0	145	USD	\N
122	9781847530646	AAV	13.7445	0	13.7445	0.714000028371811	0	431	EUR	\N
123	9781161962246	APC	13.2809758064516	\N	\N	1.19	0	\N	EUR	\N
124	9781141972937	AAV	15.393	\N	\N	1	0	\N	GBP	\N
125	9780136039129	AAE	83.1586587096774	\N	\N	1.19	0	\N	EUR	\N
